ts,temp_c,rh_pct,tvoc_ppb,eco2_ppm,dust_ugm3,device_id
2025-11-18 20:24:00+07:00,25.54,74.395,309,803.5,0,esp32-01
2025-11-18 20:25:00+07:00,25.54,74.41,310.1666667,804,0,esp32-01
2025-11-18 20:26:00+07:00,25.54,74.425,311.3333333,804.5,0,esp32-01
2025-11-18 20:27:00+07:00,25.54,74.44,312.5,805,0,esp32-01
2025-11-18 20:28:00+07:00,25.5325,74.525,312.75,805.25,0,esp32-01
2025-11-18 20:29:00+07:00,25.525,74.61,313,805.5,0,esp32-01
2025-11-18 20:30:00+07:00,25.52,74.61,314,806,0,esp32-01
2025-11-18 20:31:00+07:00,25.52,74.58,318,807,0,esp32-01
2025-11-18 20:32:00+07:00,25.51,74.59,320,808,0,esp32-01
2025-11-18 20:33:00+07:00,25.51,74.63,325,809,0,esp32-01
2025-11-18 20:34:00+07:00,25.5075,74.6425,325.75,809.5,0,esp32-01
2025-11-18 20:35:00+07:00,25.505,74.655,326.5,810,0,esp32-01
2025-11-18 20:36:00+07:00,25.5,74.75,330,811,0,esp32-01
2025-11-18 20:37:00+07:00,25.5,74.81,329,811,0,esp32-01
2025-11-18 20:38:00+07:00,25.495,74.8,330.25,811.5,0,esp32-01
2025-11-18 20:39:00+07:00,25.49,74.79,331.5,812,0,esp32-01
2025-11-18 20:40:00+07:00,25.4875,74.83,331,811.75,0,esp32-01
2025-11-18 20:41:00+07:00,25.485,74.87,330.5,811.5,0,esp32-01
2025-11-18 20:42:00+07:00,25.48375,74.8625,330.375,811.375,0,esp32-01
2025-11-18 20:43:00+07:00,25.4825,74.855,330.25,811.25,0,esp32-01
2025-11-18 20:44:00+07:00,25.48125,74.8475,330.125,811.125,0,esp32-01
2025-11-18 20:45:00+07:00,25.48,74.84,330,811,0,esp32-01
2025-11-18 20:46:00+07:00,25.47,74.96,330,811,0,esp32-01
2025-11-18 20:47:00+07:00,25.47,75.03,329,811,0,esp32-01
2025-11-18 20:48:00+07:00,25.47,75,327,810,0,esp32-01
2025-11-18 20:49:00+07:00,25.47,75.03,329,811,0,esp32-01
2025-11-18 20:50:00+07:00,25.46,75.03,329,811,0,esp32-01
2025-11-18 20:51:00+07:00,25.46,74.99,332,812,0,esp32-01
2025-11-18 20:52:00+07:00,25.46,74.92,332,812,0,esp32-01
2025-11-18 20:53:00+07:00,25.45,74.95,333,812,0,esp32-01
2025-11-18 20:54:00+07:00,25.45,74.98,334,812,0,esp32-01
2025-11-18 20:55:00+07:00,25.45,74.9,333,812,0,esp32-01
2025-11-18 20:56:00+07:00,25.44,75.08,334,813,0,esp32-01
2025-11-18 20:57:00+07:00,25.44,75.02,337,814,0,esp32-01
2025-11-18 20:58:00+07:00,25.44,75.29,342,815,0,esp32-01
2025-11-18 20:59:00+07:00,25.44,75.33,344,816,0,esp32-01
2025-11-18 21:00:00+07:00,25.44,75.2,344,816,0,esp32-01
2025-11-18 21:01:00+07:00,25.44,75.12,343,816,0,esp32-01
2025-11-18 21:02:00+07:00,25.44,75.13,345,816,0,esp32-01
2025-11-18 21:03:00+07:00,25.45,75.13,345,816,0,esp32-01
2025-11-18 21:04:00+07:00,25.45,75.19,344,816,0,esp32-01
2025-11-18 21:05:00+07:00,25.45,75.21,342,815,0,esp32-01
2025-11-18 21:06:00+07:00,25.45,75.31,342,815,0,esp32-01
2025-11-18 21:07:00+07:00,25.44,75.3,339,814,0,esp32-01
2025-11-18 21:08:00+07:00,25.44,75.29,334,812,0,esp32-01
2025-11-18 21:09:00+07:00,25.44,75.38,331,811,0,esp32-01
2025-11-18 21:10:00+07:00,25.43,75.48,327,810,0,esp32-01
2025-11-18 21:11:00+07:00,25.43,75.43,324,809,0,esp32-01
2025-11-18 21:12:00+07:00,25.43,75.32,321,808,0,esp32-01
2025-11-18 21:13:00+07:00,25.42,75.31,319,807,0,esp32-01
2025-11-18 21:14:00+07:00,25.42,75.36,316,806,0,esp32-01
2025-11-18 21:15:00+07:00,25.42,75.37,316,806,0,esp32-01
2025-11-18 21:16:00+07:00,25.42,75.36,312,805,0,esp32-01
2025-11-18 21:17:00+07:00,25.43,75.46,311,804,0,esp32-01
2025-11-18 21:18:00+07:00,25.42,75.44,309,804,0,esp32-01
2025-11-18 21:19:00+07:00,25.42,75.47,307,803,0,esp32-01
2025-11-18 21:20:00+07:00,25.42,75.46,308,803,0,esp32-01
2025-11-18 21:21:00+07:00,25.42,75.34,306,802,0,esp32-01
2025-11-18 21:22:00+07:00,25.42,75.33,303,801,0,esp32-01
2025-11-18 21:23:00+07:00,25.42,75.39,302,800,0,esp32-01
2025-11-18 21:24:00+07:00,25.41,75.47,302,801,0,esp32-01
2025-11-18 21:25:00+07:00,25.41,75.53,301,800,0,esp32-01
2025-11-18 21:26:00+07:00,25.4,75.53,298,797,0,esp32-01
2025-11-18 21:27:00+07:00,25.39,75.4,296,796,0,esp32-01
2025-11-18 21:28:00+07:00,25.39,75.4,295,795,0,esp32-01
2025-11-18 21:29:00+07:00,25.39,75.34,290,790,0,esp32-01
2025-11-18 21:30:00+07:00,25.39,75.37,286,787,0,esp32-01
2025-11-18 21:31:00+07:00,25.39,75.3,284,785,0,esp32-01
2025-11-18 21:32:00+07:00,25.38,75.29,280,781,0,esp32-01
2025-11-18 21:33:00+07:00,25.37,75.33,275,777,0,esp32-01
2025-11-18 21:34:00+07:00,25.37,75.33,269,772,0,esp32-01
2025-11-18 21:35:00+07:00,25.37,75.31,264,766,0,esp32-01
2025-11-18 21:36:00+07:00,25.37,75.29,260,761,0,esp32-01
2025-11-18 21:37:00+07:00,25.37,75.31,255,757,0,esp32-01
2025-11-18 21:38:00+07:00,25.37,75.34,252,753,0,esp32-01
2025-11-18 21:39:00+07:00,25.36,75.3,249,750,0,esp32-01
2025-11-18 21:40:00+07:00,25.36,75.41,245,745,0,esp32-01
2025-11-18 21:41:00+07:00,25.36,75.41,240,740,0,esp32-01
2025-11-18 21:42:00+07:00,25.36,75.33,240,740,0,esp32-01
2025-11-18 21:43:00+07:00,25.36,75.26,239,739,0,esp32-01
2025-11-18 21:44:00+07:00,25.36,75.42,237,737,0,esp32-01
2025-11-18 21:45:00+07:00,25.35,75.46,237,737,0,esp32-01
2025-11-18 21:46:00+07:00,25.35,75.41,240,740,0,esp32-01
2025-11-18 21:47:00+07:00,25.35,75.44,238,738,0,esp32-01
2025-11-18 21:48:00+07:00,25.35,75.48,239,739,0,esp32-01
2025-11-18 21:49:00+07:00,25.35,75.48,241,741,0,esp32-01
2025-11-18 21:50:00+07:00,25.35,75.52,241,741,0,esp32-01
2025-11-18 21:51:00+07:00,25.34,75.55,243,744,0,esp32-01
2025-11-18 21:52:00+07:00,25.34,75.53,240,741,0,esp32-01
2025-11-18 21:53:00+07:00,25.34,75.52,238,738,0,esp32-01
2025-11-18 21:54:00+07:00,25.33,75.47,239,739,0,esp32-01
2025-11-18 21:55:00+07:00,25.32,75.53,236,736,0,esp32-01
2025-11-18 21:56:00+07:00,25.32,75.6,233,733,0,esp32-01
2025-11-18 21:57:00+07:00,25.31,75.59,232.5,732,0,esp32-01
2025-11-18 21:58:00+07:00,25.3,75.58,232,731,0,esp32-01
2025-11-18 21:59:00+07:00,25.3,75.56,229,728,0,esp32-01
2025-11-18 22:00:00+07:00,25.29,75.54,227,726,0,esp32-01
2025-11-18 22:01:00+07:00,25.29,75.54,227,726,0,esp32-01
2025-11-18 22:02:00+07:00,25.29,75.65,230,729,0,esp32-01
2025-11-18 22:03:00+07:00,25.28,75.68,229,728,0,esp32-01
2025-11-18 22:04:00+07:00,25.2775,75.6375,229,728,0,esp32-01
2025-11-18 22:05:00+07:00,25.275,75.595,229,728,0,esp32-01
2025-11-18 22:06:00+07:00,25.27,75.66,228,727,0,esp32-01
2025-11-18 22:07:00+07:00,25.26,75.66,228,727,0,esp32-01
2025-11-18 22:08:00+07:00,25.26,75.7,228,727,0,esp32-01
2025-11-18 22:09:00+07:00,25.26,75.75,228,727,0,esp32-01
2025-11-18 22:10:00+07:00,25.26,75.68,229,728,0,esp32-01
2025-11-18 22:11:00+07:00,25.25,75.56,228,726,0,esp32-01
2025-11-18 22:12:00+07:00,25.25,75.56,225,723,0,esp32-01
2025-11-18 22:13:00+07:00,25.25,75.59,225,724,0,esp32-01
2025-11-18 22:14:00+07:00,25.24,75.68,226,724,0,esp32-01
2025-11-18 22:15:00+07:00,25.24,75.69,228,727,0,esp32-01
2025-11-18 22:16:00+07:00,25.24,75.72,231,730,0,esp32-01
2025-11-18 22:17:00+07:00,25.24,75.76,231,730,0,esp32-01
2025-11-18 22:18:00+07:00,25.23,75.81,234,733,0,esp32-01
2025-11-18 22:19:00+07:00,25.23,75.77,235,735,0,esp32-01
2025-11-18 22:20:00+07:00,25.23,75.86,237,737,0,esp32-01
2025-11-18 22:21:00+07:00,25.23,75.79,238,738,0,esp32-01
2025-11-18 22:22:00+07:00,25.23,75.78,239,739,0,esp32-01
2025-11-18 22:23:00+07:00,25.23,75.8,239,739,0,esp32-01
2025-11-18 22:24:00+07:00,25.23,75.81,239,739,0,esp32-01
2025-11-18 22:25:00+07:00,25.23,75.83,236,736,0,esp32-01
2025-11-18 22:26:00+07:00,25.23,75.84,235,734,0,esp32-01
2025-11-18 22:27:00+07:00,25.23,75.83,233.5,732.5,0,esp32-01
2025-11-18 22:28:00+07:00,25.23,75.82,232,731,0,esp32-01
2025-11-18 22:29:00+07:00,25.23,75.87,232,731,0,esp32-01
2025-11-18 22:30:00+07:00,25.23,75.86,231,730,0,esp32-01
2025-11-18 22:31:00+07:00,25.23,75.86,230,729,0,esp32-01
2025-11-18 22:32:00+07:00,25.23,75.92,230,729,0,esp32-01
2025-11-18 22:33:00+07:00,25.22,75.97,229,728,0,esp32-01
2025-11-18 22:34:00+07:00,25.22,75.88,230,729,0,esp32-01
2025-11-18 22:35:00+07:00,25.22,75.86,232,732,0,esp32-01
2025-11-18 22:36:00+07:00,25.22,75.88,232,731,0,esp32-01
2025-11-18 22:37:00+07:00,25.21,75.85,231,730,0,esp32-01
2025-11-18 22:38:00+07:00,25.21,75.83,233,732,0,esp32-01
2025-11-18 22:39:00+07:00,25.21,75.76,232,731,0,esp32-01
2025-11-18 22:40:00+07:00,25.21,75.84,233,733,0,esp32-01
2025-11-18 22:41:00+07:00,25.2,75.82,233,733,0,esp32-01
2025-11-18 22:42:00+07:00,25.2,75.8,232,731,0,esp32-01
2025-11-18 22:43:00+07:00,25.2,75.84,232,731,0,esp32-01
2025-11-18 22:44:00+07:00,25.2,75.85,231,730,0,esp32-01
2025-11-18 22:45:00+07:00,25.2,75.88,227,726,0,esp32-01
2025-11-18 22:46:00+07:00,25.19,75.9,225,724,0,esp32-01
2025-11-18 22:47:00+07:00,25.19,75.93,222,720,0,esp32-01
2025-11-18 22:48:00+07:00,25.19,75.73,220,717,0,esp32-01
2025-11-18 22:49:00+07:00,25.18,75.81,219,716,0,esp32-01
2025-11-18 22:50:00+07:00,25.18,75.86,215,712,0,esp32-01
2025-11-18 22:51:00+07:00,25.18,75.8,213,709,0,esp32-01
2025-11-18 22:52:00+07:00,25.18,75.9,210,706,0,esp32-01
2025-11-18 22:53:00+07:00,25.18,75.91,208,703,0,esp32-01
2025-11-18 22:54:00+07:00,25.18,75.89,203,697,0,esp32-01
2025-11-18 22:55:00+07:00,25.19,75.93,200,693,0,esp32-01
2025-11-18 22:56:00+07:00,25.18,75.97,200,693,0,esp32-01
2025-11-18 22:57:00+07:00,25.18,75.9,199,692,0,esp32-01
2025-11-18 22:58:00+07:00,25.18,75.9,198,690,0,esp32-01
2025-11-18 22:59:00+07:00,25.17,75.88,196,688,0,esp32-01
2025-11-18 23:00:00+07:00,25.17,75.85,193,684,0,esp32-01
2025-11-18 23:01:00+07:00,25.17,75.87,190,681,0,esp32-01
2025-11-18 23:02:00+07:00,25.16,75.94,189,679,0,esp32-01
2025-11-18 23:03:00+07:00,25.16,75.9,188,678,0,esp32-01
2025-11-18 23:04:00+07:00,25.16,75.91,187,677,0,esp32-01
2025-11-18 23:05:00+07:00,25.16,75.81,187,676,0,esp32-01
2025-11-18 23:06:00+07:00,25.16,75.9,182,669,0,esp32-01
2025-11-18 23:07:00+07:00,25.17,75.78,179,665,0,esp32-01
2025-11-18 23:08:00+07:00,25.17,75.89,174,660,0,esp32-01
2025-11-18 23:09:00+07:00,25.17,75.82,171,655,0,esp32-01
2025-11-18 23:10:00+07:00,25.17,75.76,172,656,0,esp32-01
2025-11-18 23:11:00+07:00,25.17,75.81,171,655,0,esp32-01
2025-11-18 23:12:00+07:00,25.17,75.7,170,655,0,esp32-01
2025-11-18 23:13:00+07:00,25.17,75.71,170,654,0,esp32-01
2025-11-18 23:14:00+07:00,25.17,75.75,171,655,0,esp32-01
2025-11-18 23:15:00+07:00,25.17,75.72,171,655,0,esp32-01
2025-11-18 23:16:00+07:00,25.17,75.73,173,659,0,esp32-01
2025-11-18 23:17:00+07:00,25.16,75.73,177,663,0,esp32-01
2025-11-18 23:18:00+07:00,25.16,75.84,179,666,0,esp32-01
2025-11-18 23:19:00+07:00,25.16,75.79,181,668,0,esp32-01
2025-11-18 23:20:00+07:00,25.15,75.86,183,671,0,esp32-01
2025-11-18 23:21:00+07:00,25.15,75.92,183,672,0,esp32-01
2025-11-18 23:22:00+07:00,25.14,75.94,183,672,0,esp32-01
2025-11-18 23:23:00+07:00,25.14,75.92,185,674,0,esp32-01
2025-11-18 23:24:00+07:00,25.14,75.95,185,675,0,esp32-01
2025-11-18 23:25:00+07:00,25.13,75.9,189,679,0,esp32-01
2025-11-18 23:26:00+07:00,25.13,75.82,193,684,0,esp32-01
2025-11-18 23:27:00+07:00,25.12,75.96,193,685,0,esp32-01
2025-11-18 23:28:00+07:00,25.12,75.98,194,686,0,esp32-01
2025-11-18 23:29:00+07:00,25.12,75.94,194,685,0,esp32-01
2025-11-18 23:30:00+07:00,25.11,75.99,194,685,0,esp32-01
2025-11-18 23:31:00+07:00,25.1,75.96,195,687,0,esp32-01
2025-11-18 23:32:00+07:00,25.1,76.03,196,688,0,esp32-01
2025-11-18 23:33:00+07:00,25.09,76.11,196,688,0,esp32-01
2025-11-18 23:34:00+07:00,25.09,76.06,197,690,0,esp32-01
2025-11-18 23:35:00+07:00,25.08,75.99,194,686,0,esp32-01
2025-11-18 23:36:00+07:00,25.08,75.95,192,683,0,esp32-01
2025-11-18 23:37:00+07:00,25.07,75.98,191,681,0,esp32-01
2025-11-18 23:38:00+07:00,25.07,75.99,189,679,0,esp32-01
2025-11-18 23:39:00+07:00,25.07,76.01,186,676,0,esp32-01
2025-11-18 23:40:00+07:00,25.06,76.09,183,671,0,esp32-01
2025-11-18 23:41:00+07:00,25.06,76.14,182,669,0,esp32-01
2025-11-18 23:42:00+07:00,25.06,76.13,179,666,0,esp32-01
2025-11-18 23:43:00+07:00,25.05,76.09,177,663,0,esp32-01
2025-11-18 23:44:00+07:00,25.06,76.07,172,657,0,esp32-01
2025-11-18 23:45:00+07:00,25.05,76.08,170,654,0,esp32-01
2025-11-18 23:46:00+07:00,25.05,76,166,649,0,esp32-01
2025-11-18 23:47:00+07:00,25.05,75.99,162,643,0,esp32-01
2025-11-18 23:48:00+07:00,25.05,75.92,160,640,0,esp32-01
2025-11-18 23:49:00+07:00,25.04,75.96,158,637,0,esp32-01
2025-11-18 23:50:00+07:00,25.05,75.9,157,636,0,esp32-01
2025-11-18 23:51:00+07:00,25.05,75.86,154,632,0,esp32-01
2025-11-18 23:52:00+07:00,25.05,75.98,151,628,0,esp32-01
2025-11-18 23:53:00+07:00,25.04,75.97,148,624,0,esp32-01
2025-11-18 23:54:00+07:00,25.04,75.94,145,619,0,esp32-01
2025-11-18 23:55:00+07:00,25.04,75.91,143,617,0,esp32-01
2025-11-18 23:56:00+07:00,25.03,75.92,143,616,0,esp32-01
2025-11-18 23:57:00+07:00,25.02,75.96,141,614,0,esp32-01
2025-11-18 23:58:00+07:00,25.02,75.97,141,613,0,esp32-01
2025-11-18 23:59:00+07:00,25.02,75.96,140,612,0,esp32-01
2025-11-19 00:00:00+07:00,25.01,76.02,138,609,0,esp32-01
2025-11-19 00:01:00+07:00,25,76.01,137,607,0,esp32-01
2025-11-19 00:02:00+07:00,24.99,76.03,136,606,0,esp32-01
2025-11-19 00:03:00+07:00,24.99,75.98,135,605,0,esp32-01
2025-11-19 00:04:00+07:00,24.98,75.94,135,605,0,esp32-01
2025-11-19 00:05:00+07:00,24.98,75.91,134,603,0,esp32-01
2025-11-19 00:06:00+07:00,24.98,75.82,132,601,0,esp32-01
2025-11-19 00:07:00+07:00,24.98,75.92,131,600,0,esp32-01
2025-11-19 00:08:00+07:00,24.97,75.89,130,597,0,esp32-01
2025-11-19 00:09:00+07:00,24.97,75.93,129,595,0,esp32-01
2025-11-19 00:10:00+07:00,24.97,75.93,128,595,0,esp32-01
2025-11-19 00:11:00+07:00,24.97,75.92,126,591,0,esp32-01
2025-11-19 00:12:00+07:00,24.97,75.85,126,591,0,esp32-01
2025-11-19 00:13:00+07:00,24.96,75.77,124,588,0,esp32-01
2025-11-19 00:14:00+07:00,24.96,75.83,123,587,0,esp32-01
2025-11-19 00:15:00+07:00,24.96,75.86,122,586,0,esp32-01
2025-11-19 00:16:00+07:00,24.96,75.87,123,586,0,esp32-01
2025-11-19 00:17:00+07:00,24.95,75.95,123,587,0,esp32-01
2025-11-19 00:18:00+07:00,24.95,75.96,124,588,0,esp32-01
2025-11-19 00:19:00+07:00,24.95,75.9,125,590,0,esp32-01
2025-11-19 00:20:00+07:00,24.94,75.89,126,591,0,esp32-01
2025-11-19 00:21:00+07:00,24.94,75.9,125,590,0,esp32-01
2025-11-19 00:22:00+07:00,24.94,75.85,125,589,0,esp32-01
2025-11-19 00:23:00+07:00,24.94,75.83,126,592,0,esp32-01
2025-11-19 00:24:00+07:00,24.94,75.79,125,589,0,esp32-01
2025-11-19 00:25:00+07:00,24.93,75.77,125,589,0,esp32-01
2025-11-19 00:26:00+07:00,24.93,75.81,123,586,0,esp32-01
2025-11-19 00:27:00+07:00,24.93,75.8,120,582,0,esp32-01
2025-11-19 00:28:00+07:00,24.93,75.85,118,578,0,esp32-01
2025-11-19 00:29:00+07:00,24.93,75.84,114,573,0,esp32-01
2025-11-19 00:30:00+07:00,24.92,75.82,113,570,0,esp32-01
2025-11-19 00:31:00+07:00,24.92,75.88,111,568,0,esp32-01
2025-11-19 00:32:00+07:00,24.91,75.9,109,565,0,esp32-01
2025-11-19 00:33:00+07:00,24.91,75.81,107,560,0,esp32-01
2025-11-19 00:34:00+07:00,24.9,75.81,106,560,0,esp32-01
2025-11-19 00:35:00+07:00,24.89,75.76,104,555,0,esp32-01
2025-11-19 00:36:00+07:00,24.89,75.75,102,553,0,esp32-01
2025-11-19 00:37:00+07:00,24.88,75.71,102,553,0,esp32-01
2025-11-19 00:38:00+07:00,24.88,75.69,102,553,0,esp32-01
2025-11-19 00:39:00+07:00,24.88,75.72,101,551,0,esp32-01
2025-11-19 00:40:00+07:00,24.87,75.76,100,550,0,esp32-01
2025-11-19 00:41:00+07:00,24.87,75.74,100,549,0,esp32-01
2025-11-19 00:42:00+07:00,24.87,75.67,98,546,0,esp32-01
2025-11-19 00:43:00+07:00,24.87,75.63,97,544,0,esp32-01
2025-11-19 00:44:00+07:00,24.87,75.65,95,540,0,esp32-01
2025-11-19 00:45:00+07:00,24.86,75.6,94,540,0,esp32-01
2025-11-19 00:46:00+07:00,24.86,75.67,93,538,0,esp32-01
2025-11-19 00:47:00+07:00,24.86,75.67,91,535,0,esp32-01
2025-11-19 00:48:00+07:00,24.86,75.64,90,532,0,esp32-01
2025-11-19 00:49:00+07:00,24.85,75.54,88,529,0,esp32-01
2025-11-19 00:50:00+07:00,24.85,75.57,87,526,0,esp32-01
2025-11-19 00:51:00+07:00,24.85,75.55,84,523,0,esp32-01
2025-11-19 00:52:00+07:00,24.84,75.51,83,519,0,esp32-01
2025-11-19 00:53:00+07:00,24.84,75.5,81,517,0,esp32-01
2025-11-19 00:54:00+07:00,24.84,75.55,79,513,0,esp32-01
2025-11-19 00:55:00+07:00,24.83,75.54,77,508,0,esp32-01
2025-11-19 00:56:00+07:00,24.83,75.45,75,504,0,esp32-01
2025-11-19 00:57:00+07:00,24.83,75.45,74,502,0,esp32-01
2025-11-19 00:58:00+07:00,24.82,75.45,72,500,0,esp32-01
2025-11-19 00:59:00+07:00,24.82,75.45,71,499,0,esp32-01
2025-11-19 01:00:00+07:00,24.82,75.5,70,496,0,esp32-01
2025-11-19 01:01:00+07:00,24.81,75.52,70,495,0,esp32-01
2025-11-19 01:02:00+07:00,24.81,75.46,70,496,0,esp32-01
2025-11-19 01:03:00+07:00,24.81,75.4,69,494,0,esp32-01
2025-11-19 01:04:00+07:00,24.81,75.45,69,495,0,esp32-01
2025-11-19 01:05:00+07:00,24.81,75.41,69,495,0,esp32-01
2025-11-19 01:06:00+07:00,24.81,75.41,70,496,0,esp32-01
2025-11-19 01:07:00+07:00,24.8,75.43,70,496,0,esp32-01
2025-11-19 01:08:00+07:00,24.8,75.4,69,495,0,esp32-01
2025-11-19 01:09:00+07:00,24.79,75.39,67,491,0,esp32-01
2025-11-19 01:10:00+07:00,24.79,75.39,67,490,0,esp32-01
2025-11-19 01:11:00+07:00,24.78,75.32,66,488,0,esp32-01
2025-11-19 01:12:00+07:00,24.78,75.35,65,487,0,esp32-01
2025-11-19 01:13:00+07:00,24.77,75.26,65,487,0,esp32-01
2025-11-19 01:14:00+07:00,24.76,75.28,65,487,0,esp32-01
2025-11-19 01:15:00+07:00,24.76,75.26,64,485,0,esp32-01
2025-11-19 01:16:00+07:00,24.76,75.14,63,483,0,esp32-01
2025-11-19 01:17:00+07:00,24.75,75.14,62,481,0,esp32-01
2025-11-19 01:18:00+07:00,24.75,75.14,62,481,0,esp32-01
2025-11-19 01:19:00+07:00,24.74,75.08,62,481,0,esp32-01
2025-11-19 01:20:00+07:00,24.74,75.06,61,478,0,esp32-01
2025-11-19 01:21:00+07:00,24.74,75.09,61,480,0,esp32-01
2025-11-19 01:22:00+07:00,24.74,75.1,61,479,0,esp32-01
2025-11-19 01:23:00+07:00,24.74,75.07,59,476,0,esp32-01
2025-11-19 01:24:00+07:00,24.74,75.07,59,475,0,esp32-01
2025-11-19 01:25:00+07:00,24.73,75.06,59,475,0,esp32-01
2025-11-19 01:26:00+07:00,24.73,75.06,58,473,0,esp32-01
2025-11-19 01:27:00+07:00,24.72,75.04,58,473,0,esp32-01
2025-11-19 01:28:00+07:00,24.72,75.08,57,472,0,esp32-01
2025-11-19 01:29:00+07:00,24.72,75.1,57,472,0,esp32-01
2025-11-19 01:30:00+07:00,24.71,75.1,58,473,0,esp32-01
2025-11-19 01:31:00+07:00,24.71,75.09,57,472,0,esp32-01
2025-11-19 01:32:00+07:00,24.71,75.1,57,472,0,esp32-01
2025-11-19 01:33:00+07:00,24.7,75.06,58,474,0,esp32-01
2025-11-19 01:34:00+07:00,24.7,75.02,57,473,0,esp32-01
2025-11-19 01:35:00+07:00,24.69,75.05,57,473,0,esp32-01
2025-11-19 01:36:00+07:00,24.69,75.06,59,475,0,esp32-01
2025-11-19 01:37:00+07:00,24.69,75.03,58,474,0,esp32-01
2025-11-19 01:38:00+07:00,24.68,75.08,58,474,0,esp32-01
2025-11-19 01:39:00+07:00,24.68,75.06,59,476,0,esp32-01
2025-11-19 01:40:00+07:00,24.67,75.06,59,475,0,esp32-01
2025-11-19 01:41:00+07:00,24.67,74.98,59,475,0,esp32-01
2025-11-19 01:42:00+07:00,24.67,74.99,59,475,0,esp32-01
2025-11-19 01:43:00+07:00,24.66,75.03,58,474,0,esp32-01
2025-11-19 01:44:00+07:00,24.66,75,58,473,0,esp32-01
2025-11-19 01:45:00+07:00,24.65,75.07,58,474,0,esp32-01
2025-11-19 01:46:00+07:00,24.65,75.04,57,472,0,esp32-01
2025-11-19 01:47:00+07:00,24.65,75.04,56,470,0,esp32-01
2025-11-19 01:48:00+07:00,24.64,74.98,55,468,0,esp32-01
2025-11-19 01:49:00+07:00,24.64,74.91,55,467,0,esp32-01
2025-11-19 01:50:00+07:00,24.64,74.94,54,466,0,esp32-01
2025-11-19 01:51:00+07:00,24.63,74.85,54,464,0,esp32-01
2025-11-19 01:52:00+07:00,24.63,74.87,53,463,0,esp32-01
2025-11-19 01:53:00+07:00,24.63,74.85,52,461,0,esp32-01
2025-11-19 01:54:00+07:00,24.63,74.78,53,462,0,esp32-01
2025-11-19 01:55:00+07:00,24.62,74.85,51,460,0,esp32-01
2025-11-19 01:56:00+07:00,24.61,74.81,51,459,0,esp32-01
2025-11-19 01:57:00+07:00,24.61,74.74,50,458,0,esp32-01
2025-11-19 01:58:00+07:00,24.6,74.63,50,457,0,esp32-01
2025-11-19 01:59:00+07:00,24.6,74.66,48,454,0,esp32-01
2025-11-19 02:00:00+07:00,24.59,74.63,47,451,0,esp32-01
2025-11-19 02:01:00+07:00,24.59,74.55,47,451,0,esp32-01
2025-11-19 02:02:00+07:00,24.59,74.6,46,449,0,esp32-01
2025-11-19 02:03:00+07:00,24.59,74.55,45,447,0,esp32-01
2025-11-19 02:04:00+07:00,24.58,74.42,44,444,0,esp32-01
2025-11-19 02:05:00+07:00,24.58,74.41,44,444,0,esp32-01
2025-11-19 02:06:00+07:00,24.58,74.48,43,443,0,esp32-01
2025-11-19 02:07:00+07:00,24.58,74.42,44,444,0,esp32-01
2025-11-19 02:08:00+07:00,24.57,74.44,43,444,0,esp32-01
2025-11-19 02:09:00+07:00,24.56,74.45,43,443,0,esp32-01
2025-11-19 02:10:00+07:00,24.56,74.53,44,445,0,esp32-01
2025-11-19 02:11:00+07:00,24.55,74.45,44,444,0,esp32-01
2025-11-19 02:12:00+07:00,24.55,74.45,45,446,0,esp32-01
2025-11-19 02:13:00+07:00,24.55,74.49,46,449,0,esp32-01
2025-11-19 02:14:00+07:00,24.54,74.45,47,451,0,esp32-01
2025-11-19 02:15:00+07:00,24.54,74.43,47,451,0,esp32-01
2025-11-19 02:16:00+07:00,24.54,74.47,47,452,0,esp32-01
2025-11-19 02:17:00+07:00,24.53,74.48,47,452,0,esp32-01
2025-11-19 02:18:00+07:00,24.53,74.43,48,453,0,esp32-01
2025-11-19 02:19:00+07:00,24.53,74.51,49,455,0,esp32-01
2025-11-19 02:20:00+07:00,24.53,74.44,48,454,0,esp32-01
2025-11-19 02:21:00+07:00,24.52,74.48,47,452,0,esp32-01
2025-11-19 02:22:00+07:00,24.52,74.45,46,449,0,esp32-01
2025-11-19 02:23:00+07:00,24.52,74.47,46,449,0,esp32-01
2025-11-19 02:24:00+07:00,24.52,74.44,44,446,0,esp32-01
2025-11-19 02:25:00+07:00,24.52,74.44,43,443,0,esp32-01
2025-11-19 02:26:00+07:00,24.51,74.46,42,442,0,esp32-01
2025-11-19 02:27:00+07:00,24.51,74.48,41,439,0,esp32-01
2025-11-19 02:28:00+07:00,24.51,74.43,41,439,0,esp32-01
2025-11-19 02:29:00+07:00,24.51,74.39,40,436,0,esp32-01
2025-11-19 02:30:00+07:00,24.51,74.37,39,435,0,esp32-01
2025-11-19 02:31:00+07:00,24.5,74.31,40,436,0,esp32-01
2025-11-19 02:32:00+07:00,24.5,74.28,41,438,0,esp32-01
2025-11-19 02:33:00+07:00,24.5,74.24,40,436,0,esp32-01
2025-11-19 02:34:00+07:00,24.5,74.15,40,435,0,esp32-01
2025-11-19 02:35:00+07:00,24.49,74.16,39,435,0,esp32-01
2025-11-19 02:36:00+07:00,24.49,74.15,39,434,0,esp32-01
2025-11-19 02:37:00+07:00,24.49,74.14,39,435,0,esp32-01
2025-11-19 02:38:00+07:00,24.49,74.13,38,432,0,esp32-01
